"Date 2023-11-25 15.14.42","Track Watkins Glen (2022)","Session Type 10","Duration 10"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","124","34","8,7136287689209","Invalid lap. ","0L","2:03,882","0:32,237","0:46,195","0:45,450","+17,264","+19,068","+8,545","+15,641","OPTIMUM","Dry","26,6159437878788","26,4497801515152","26,5343651851852","26,9116560774411","65,5724349494949","78,0687811616162","79,961454983165","87,2803146127946","1","248 Km/h","17,6360700757576","84,41113","1,65446","102,4788","0","1,009943","21,14012","25,4707","0","3","31","Regular","1"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","125","34","6,44191837310791","","0L","2:10,452","0:33,092","0:38,997","0:58,362","+23,834","+25,638","+15,115","+22,211","OPTIMUM","Dry","26,4820272567783","26,3434363795853","26,3592402073365","26,8051491547049","64,7150918819777","77,141552185008","80,1482264593301","86,610774800638","1","233 Km/h","14,7509214354995","84,41113","1,65446","102,4788","0","1,009943","21,09946","25,35822","0","3","31","Inlap","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","126","35","77,1054077148438","","0L","3:17,680","","0:38,760","0:45,155","+91,062","+92,866","+82,343","+89,439","OPTIMUM","Dry","25,5275195574289","24,8979662908325","24,9969411275026","24,942027028451","53,8447206533193","59,7058609378293","61,8688761538462","65,7813948998946","1","246 Km/h","27,0146905222437","0","0","0","0","0","21,03559","25,18244","0","3","31","Outlap","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","127","34","74,8056716918945","","0L","1:55,642","0:31,975","0:38,842","0:44,825","+9,024","+10,828","+0,305","+7,401","OPTIMUM","Dry","26,5767590843806","26,464854524237","26,5356299281867","26,5744181687612","64,1709924775583","74,4636615978456","75,2009039856373","81,8549514901257","1","249 Km/h","14,6252157238734","0","0","0","0","0","20,99815","25,0799","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","128","34","72,4574356079102","","0L","1:54,170","0:31,985","0:37,750","0:44,435","+7,552","+9,356","-1,167","+5,929","OPTIMUM","Dry","26,841512919708","26,8384207481752","26,8511580656934","26,9439932664234","66,9539749270073","78,3800983941606","78,5127794525547","85,7298191240876","1","249 Km/h","15,8505813953488","0","0","0","0","0","20,9602","24,9763","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","129","34","70,106559753418","","0L","1:54,652","0:31,982","0:37,640","0:45,030","+8,034","+9,838","-0,685","+6,411","OPTIMUM","Dry","26,9152450543478","26,9524678442029","26,9087490942029","27,0381523550725","67,7473121376812","79,5933864673913","79,1379841847826","86,7359376630435","1","248 Km/h","14,8448039215686","0","0","0","0","0","20,92173","24,87165","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","130","34","67,7736358642578","","0L","1:54,452","0:32,230","0:37,725","0:44,497","+7,834","+9,638","-0,885","+6,211","OPTIMUM","Dry","26,8673656884058","26,9571595652174","26,9169664311594","27,0605767210145","67,274288134058","79,6679781521739","79,2493001449275","86,9952442572464","1","247 Km/h","14,1029328287606","0","0","0","0","0","20,88276","24,76602","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","131","34","65,4355010986328","","0L","1:54,330","0:32,160","0:37,740","0:44,430","+7,712","+9,516","-1,007","+6,089","OPTIMUM","Dry","26,9480791985428","26,9155042440801","26,9588316211293","27,0507119672131","68,1410522404372","79,2600667395264","79,7113921493625","86,9184829872495","1","247 Km/h","14,3596374045802","0","0","0","0","0","20,84329","24,6594","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","132","34","63,0990180969238","","0L","1:55,120","0:32,085","0:37,822","0:45,212","+8,502","+10,306","-0,217","+6,879","OPTIMUM","Dry","26,9430764855072","26,9264821557971","26,9629498188406","27,0558691847826","68,1153417210145","79,4008205615942","79,7806899637681","86,9986042028986","1","247 Km/h","14,2407662082515","0","0","0","0","0","20,80334","24,55182","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","133","34","60,7802314758301","","0L","1:54,657","0:32,070","0:37,875","0:44,712","+8,039","+9,843","-0,680","+6,416","OPTIMUM","Dry","26,8836553818182","26,8058929090909","26,9351218181818","27,0004934727273","67,523094","78,4915178363636","79,5175376909091","86,4484953272727","1","248 Km/h","15,8143295019157","0","0","0","0","0","20,76467","24,44807","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","134","34","58,4530639648438","","0L","1:54,985","0:32,080","0:38,057","0:44,847","+8,367","+10,171","-0,352","+6,744","OPTIMUM","Dry","26,8662099638336","26,7957302169982","26,9144362929476","27,0142852622061","67,3684429475588","78,5559417179023","79,580619801085","86,6192349728752","1","247 Km/h","16,7235161606268","0","0","0","0","0","20,7238","24,33874","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","135","34","56,1081924438477","","0L","1:55,580","0:31,985","0:38,802","0:44,792","+8,962","+10,766","+0,243","+7,339","OPTIMUM","Dry","26,8653834054054","26,7456750810811","26,8559268828829","26,9839166126126","67,3872748828829","78,0619752432432","79,2509809189189","86,330333963964","1","248 Km/h","15,0014605647517","0","0","0","0","0","20,68068","24,22378","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","136","33","53,7442283630371","","0L","1:54,795","0:31,955","0:38,110","0:44,730","+8,177","+9,981","-0,542","+6,554","OPTIMUM","Dry","26,8546156521739","26,8308833333333","26,8642670289855","27,0569703985507","67,3028419927536","78,97729625","79,3655939855073","87,1190490760869","1","247 Km/h","14,9268325358852","0","0","0","0","0","20,64075","24,11767","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","137","33","51,3806571960449","","0L","1:54,627","0:32,287","0:37,752","0:44,587","+8,009","+9,813","-0,710","+6,386","OPTIMUM","Dry","26,8728023956443","26,8425544101633","26,8966430127042","27,0526964065336","67,5201671506352","79,1267464065336","79,7307203085299","87,1024049364791","1","247 Km/h","16,97702268431","0","0","0","0","0","20,59861","24,00599","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","138","33","49,0299491882324","","0L","1:54,670","0:32,275","0:37,882","0:44,512","+8,052","+9,856","-0,667","+6,429","OPTIMUM","Dry","26,8880442286751","26,7855704174229","26,8975468965517","27,0192299092559","67,7070679673321","78,5612963520871","79,7682705263158","86,7819286569873","1","246 Km/h","14,6086240310078","0","0","0","0","0","20,55609","23,89366","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","139","33","46,6867256164551","","0L","1:55,190","0:32,287","0:38,102","0:44,800","+8,572","+10,376","-0,147","+6,949","OPTIMUM","Dry","26,874553363472","26,7231753887884","26,8975895298373","27,011229801085","67,5950105424955","77,9398204701627","79,7971837432188","86,7270620072333","1","248 Km/h","14,6150485436893","0","0","0","0","0","20,51323","23,78072","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","140","33","44,3477592468262","","0L","1:54,590","0:32,015","0:38,030","0:44,545","+7,972","+9,776","-0,747","+6,349","OPTIMUM","Dry","26,8019508545454","26,7035365090909","26,8442991090909","26,9746495272727","66,8673928","77,7639074181818","79,2707349090909","86,3746788909091","1","247 Km/h","17,5323349282297","0","0","0","0","0","20,47004","23,66725","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","141","33","42,0159683227539","","0L","1:55,170","0:31,995","0:38,425","0:44,750","+8,552","+10,356","-0,167","+6,929","OPTIMUM","Dry","26,7504150813743","26,7025920253165","26,8199266184448","26,9698718987342","66,3594399276673","77,7829477034358","79,0457337974684","86,3537888426763","1","247 Km/h","16,675506268081","0","0","0","0","0","20,42655","23,55328","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","142","33","39,6482086181641","","0L","1:54,680","0:32,052","0:37,965","0:44,662","+8,062","+9,866","-0,657","+6,439","OPTIMUM","Dry","26,7244800546448","26,7363202367942","26,8744387249545","27,0276038251366","66,1183326411658","78,3013722222222","79,6426163752277","87,1297609836066","1","247 Km/h","16,1592748091603","0","0","0","0","0","20,3828","23,43889","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","143","32","37,3187599182129","","0L","1:55,050","0:32,075","0:38,255","0:44,720","+8,432","+10,236","-0,287","+6,809","OPTIMUM","Dry","26,769996884058","26,632828115942","26,90120375","26,9898431702898","66,6216729710145","78,0186671376812","79,9506242753623","87,0404417210145","1","247 Km/h","14,5772507260407","0","0","0","0","0","20,33882","23,32419","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","144","32","34,971363067627","","0L","1:54,735","0:32,057","0:37,900","0:44,777","+8,117","+9,921","-0,602","+6,494","OPTIMUM","Dry","26,7384460291439","26,5538941712204","26,8848836247723","26,9595749908925","66,3223355919854","77,6104751183971","79,8099408014572","86,7869610564663","1","247 Km/h","16,7760194174757","0","0","0","0","0","20,29465","23,20922","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","145","32","32,6482353210449","","0L","1:54,917","0:32,052","0:38,187","0:44,677","+8,299","+10,103","-0,420","+6,676","OPTIMUM","Dry","26,708340634058","26,5580170652174","26,8265801992754","26,9453112137681","66,0381977355073","77,6828818478261","79,2469246557971","86,6773172826087","1","247 Km/h","15,0444015444015","1,378883","0","5,484904","0","4,106021","20,25032","23,09405","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","146","32","30,3134708404541","","0L","1:55,310","0:32,012","0:38,097","0:45,200","+8,692","+10,496","-0,027","+7,069","OPTIMUM","Dry","26,703969566787","26,5168759566787","26,8534434837545","26,8371585559567","66,0222932310469","77,2839558303249","79,6226895306859","86,4626762093863","1","248 Km/h","14,8285167464115","1,378883","0","5,484904","0","4,106021","20,20587","22,97876","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","147","32","27,9743709564209","","0L","1:54,610","0:32,195","0:37,837","0:44,577","+7,992","+9,796","-0,727","+6,369","OPTIMUM","Dry","26,7068565938069","26,4929588706739","26,8338004371585","26,6812406921676","66,0820307468124","77,0644839344262","79,4477418397086","86,4531060655738","1","247 Km/h","14,8318756073858","1,378883","0","5,484904","0","4,106021","20,16134","22,86346","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","148","32","25,6357383728027","","0L","1:54,677","0:32,140","0:37,985","0:44,552","+8,059","+9,863","-0,660","+6,436","OPTIMUM","Dry","26,6899476277372","26,4768783759124","26,8094565145985","26,6777052372263","65,9354957846715","76,9265777372263","79,2447471167883","86,9493593430657","1","247 Km/h","14,6705103969754","1,378883","0","5,484904","0","4,106021","20,11677","22,74818","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","149","32","23,310453414917","","0L","1:54,732","0:32,022","0:38,012","0:44,697","+8,114","+9,918","-0,605","+6,491","OPTIMUM","Dry","26,6781383788707","26,4864112568306","26,7889674134791","26,6709953734062","65,8421070491803","77,0555051183971","79,1800501821494","86,9090936976321","1","248 Km/h","16,2242829827916","1,378883","0","5,484904","0","4,106021","20,0722","22,63304","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","150","32","20,9745178222656","","0L","1:54,657","0:32,062","0:37,887","0:44,707","+8,039","+9,843","-0,680","+6,416","OPTIMUM","Dry","26,6851492196007","26,4794657168784","26,7852302177858","26,6832337023593","65,9447522867514","77,0127706352087","79,595591814882","87,0661900907441","1","247 Km/h","15,2956896551724","1,378883","0","5,484904","0","4,106021","20,02766","22,51808","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","151","32","18,6411838531494","","0L","1:54,847","0:32,357","0:38,085","0:44,405","+8,229","+10,033","-0,490","+6,606","OPTIMUM","Dry","26,6633716515426","26,4543508348457","26,7617768965517","26,6725579128857","65,7474899455535","76,7807414700545","79,3808727767695","86,9845694373866","1","246 Km/h","15,2030155642023","1,378883","0","5,484904","0","4,106021","19,98319","22,40339","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","152","32","16,3082427978516","","0L","1:54,920","0:32,087","0:38,152","0:44,680","+8,302","+10,106","-0,417","+6,679","OPTIMUM","Dry","26,643595553539","26,3818414700544","26,7475731578947","26,6343716878403","65,5710578221416","76,4849331941924","79,2624883121597","86,6163676950998","1","248 Km/h","14,9248603351955","1,378883","0","5,484904","0","4,106021","19,93885","22,28905","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","153","31","14,0291156768799","","0L","1:55,725","0:32,037","0:38,472","0:45,215","+9,107","+10,911","+0,388","+7,484","OPTIMUM","Dry","26,6055621043165","26,309834352518","26,7374219244604","26,6012328776978","65,2044519064748","75,9546373201439","79,1863196043166","86,3007424820144","1","248 Km/h","17,095153256705","1,378883","0","5,484904","0","4,106021","19,89465","22,1751","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","154","31","11,7057228088379","","0L","1:55,045","0:32,082","0:38,182","0:44,780","+8,427","+10,231","-0,292","+6,804","OPTIMUM","Dry","26,5600626860254","26,2465338475499","26,7224928130672","26,5700785480944","64,7599814519056","75,3247376406534","79,0602918693285","86,0057018148821","1","248 Km/h","15,1483996120272","1,378883","0","5,484904","0","4,106021","19,85065","22,06164","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","155","31","9,35772514343262","","0L","1:55,252","0:32,462","0:38,097","0:44,692","+8,634","+10,438","-0,085","+7,011","OPTIMUM","Dry","26,560392400722","26,2582585198556","26,7094206498195","26,58633066787","64,7927166787004","75,4761712093863","78,9534256859206","86,2042987184116","1","248 Km/h","15,5706603773585","1,378883","0","5,484904","0","4,106021","19,80688","21,94873","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","156","31","7,04614019393921","Invalid lap. ","0L","1:55,715","0:32,247","0:38,607","0:44,860","+9,097","+10,901","+0,378","+7,474","OPTIMUM","Dry","26,585764972973","26,311062954955","26,7256647207207","26,6269474054054","65,0862332612613","76,0554355135135","79,1518493333333","86,656606036036","1","248 Km/h","15,0961277831559","1,378883","0","5,484904","0","4,106021","19,76335","21,83638","0","3","31","Regular","0"
"Alpine A110 GT4","303","Ville Synkkanen (SYN)","","157","32","4,86849164962769","","0L","2:07,922","0:32,272","0:38,217","0:57,432","+21,304","+23,108","+12,585","+19,681","OPTIMUM","Dry","26,5785325122349","26,2355065905383","26,7308957585644","26,5829185154976","65,0415296574225","75,2990281892333","79,236976639478","86,2286075203915","1","247 Km/h","15,623352165725","1,378883","0","5,484904","0","4,106021","19,71451","21,71016","0","3","31","Inlap","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","158","32","0","Invalid lap. ","0L","2:42,749","","0:38,632","0:44,940","+56,131","+57,935","+47,412","+54,508","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Outlap","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","159","32","0","","0L","1:55,132","0:32,012","0:38,255","0:44,865","+8,514","+10,318","-0,205","+6,891","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","160","31","0","","0L","1:55,370","0:32,085","0:38,080","0:45,205","+8,752","+10,556","+0,033","+7,129","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","161","31","0","","0L","1:54,585","0:32,020","0:37,822","0:44,742","+7,967","+9,771","-0,752","+6,344","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","162","31","0","","0L","1:55,272","0:32,112","0:38,312","0:44,847","+8,654","+10,458","-0,065","+7,031","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","163","31","0","","0L","1:56,067","0:32,010","0:39,067","0:44,990","+9,449","+11,253","+0,730","+7,826","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","164","31","0","Invalid lap. ","0L","1:56,587","0:32,125","0:39,030","0:45,432","+9,969","+11,773","+1,250","+8,346","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","165","31","0","","0L","1:55,012","0:32,017","0:38,190","0:44,805","+8,394","+10,198","-0,325","+6,771","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","166","31","0","","0L","1:56,892","0:32,550","0:38,992","0:45,350","+10,274","+12,078","+1,555","+8,651","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","167","31","0","Invalid lap. ","0L","1:55,955","0:32,445","0:38,330","0:45,180","+9,337","+11,141","+0,618","+7,714","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","168","31","0","Invalid lap. ","0L","1:55,692","0:32,157","0:38,745","0:44,790","+9,074","+10,878","+0,355","+7,451","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","169","31","0","Invalid lap. ","0L","1:55,640","0:31,972","0:38,395","0:45,272","+9,022","+10,826","+0,303","+7,399","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","170","31","0","","0L","1:55,557","0:32,062","0:38,417","0:45,077","+8,939","+10,743","+0,220","+7,316","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","171","31","0","Invalid lap. ","0L","1:56,507","0:32,212","0:38,605","0:45,690","+9,889","+11,693","+1,170","+8,266","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","172","31","0","Invalid lap. ","0L","1:55,897","0:32,210","0:38,190","0:45,497","+9,279","+11,083","+0,560","+7,656","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","173","31","0","","0L","1:55,827","0:32,150","0:38,647","0:45,030","+9,209","+11,013","+0,490","+7,586","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","174","31","0","Invalid lap. ","0L","1:56,422","0:32,402","0:38,395","0:45,625","+9,804","+11,608","+1,085","+8,181","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","175","31","0","","0L","1:55,262","0:32,082","0:38,335","0:44,845","+8,644","+10,448","-0,075","+7,021","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","176","31","0","Invalid lap. ","0L","1:55,647","0:32,327","0:38,335","0:44,985","+9,029","+10,833","+0,310","+7,406","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","177","31","0","","0L","1:56,410","0:32,487","0:38,685","0:45,237","+9,792","+11,596","+1,073","+8,169","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","178","31","0","","0L","1:55,742","0:32,442","0:38,252","0:45,047","+9,124","+10,928","+0,405","+7,501","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","179","31","0","","0L","1:56,642","0:32,685","0:38,772","0:45,185","+10,024","+11,828","+1,305","+8,401","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","180","31","0","","0L","1:55,512","0:31,977","0:38,400","0:45,135","+8,894","+10,698","+0,175","+7,271","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","181","31","0","","0L","1:56,370","0:32,217","0:38,985","0:45,167","+9,752","+11,556","+1,033","+8,129","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","182","31","0","","0L","1:56,165","0:32,037","0:38,692","0:45,435","+9,547","+11,351","+0,828","+7,924","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","183","31","0","","0L","1:55,887","0:32,707","0:38,312","0:44,867","+9,269","+11,073","+0,550","+7,646","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","184","32","0","","0L","1:56,802","0:32,070","0:39,027","0:45,705","+10,184","+11,988","+1,465","+8,561","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
"Alpine A110 GT4","303","Lorenzo Tresoldi (TRE)","","185","32","0","","0L","1:55,877","0:32,150","0:38,725","0:45,002","+9,259","+11,063","+0,540","+7,636","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","1","Regular","0"
